symbol,n_quote,spread_bps,ask1_depth,rv20_bps,friction,depth,stratum,ok,tick,tick_share,median_price,rel_tick_bps,mean_spread_ticks,frac_one_tick,n_quotes,traded_value
033230,2358,37.87878787878788,357.0,6.313131313131493,H,deep,H-deep,True,1.0,0.8426678067550235,1585.5,6.30715862503942,6.2434266327396095,0.12934690415606445,2358,189524000.0
033240,10515,24.87562189054726,55.0,12.468827930174342,M,shallow,M-shallow,True,50.0,0.8024911457834785,40025.0,12.492192379762647,2.0949120304327153,0.3961959106038992,10515,8915812000.0
033250,1207,40.28197381671702,151.0,10.09591115598285,H,deep,H-deep,True,1.0,0.7737594617325484,993.0,10.070493454179255,4.327257663628832,0.21541010770505387,1207,132394000.0
033270,2093,49.382716049382715,48.0,12.391573729864103,H,shallow,H-shallow,True,50.0,0.6563860667634253,20100.0,24.87562189054726,1.6869565217391305,0.4118490205446727,2093,220604000.0
033290,1306,48.899755501222494,296.0,12.300123001229846,H,deep,H-deep,True,5.0,0.8660194174757282,2032.5,24.600246002460025,1.8039816232771821,0.44869831546707506,1306,195447000.0
033310,903,50.0417014178482,129.0,8.405715886803389,H,deep,H-deep,True,1.0,0.6105011261261262,1792.0,5.580357142857142,8.547065337763012,0.021040974529346623,903,57393000.0
033320,5666,21.574973031283708,216.0,10.863661053774898,M,deep,M-deep,True,5.0,0.8767880941803643,4600.0,10.869565217391305,1.953759265795976,0.4461701376632545,5666,1825976000.0
033340,17102,10.851871947911015,746.0,5.434782608695343,L,deep,L-deep,True,1.0,0.8215215526167865,1853.0,5.396654074473826,2.8777849248581955,0.3707970294134846,17101,9423023000.0
033500,15093,17.74622892635315,188.0,8.643042350906516,L,deep,L-deep,True,50.0,0.959180267681319,28375.0,17.62114537444934,1.3739481879016762,0.7159610415424369,15093,9291006000.0
033530,3988,23.80952380952381,103.0,5.998800239952473,M,shallow,M-shallow,True,10.0,0.8295526549233304,8395.0,11.911852293031567,2.1125877632898695,0.3786359077231695,3988,783809000.0
033540,1411,35.2112676056338,345.0,13.175230566535578,H,deep,H-deep,True,1.0,0.7518959913326111,1140.0,8.771929824561404,4.573352232459249,0.11268603827072998,1411,200888000.0
033560,712,31.545741324921135,64.5,15.88562351072298,M,shallow,M-shallow,True,5.0,0.8678774928774928,3147.5,15.885623510722795,2.033707865168539,0.4943820224719101,712,70388000.0
033640,5158,18.143332325370427,58.0,9.057971014492239,L,shallow,L-shallow,True,10.0,0.7251979278662888,16645.0,6.007810153199159,4.044211751018033,0.17820438239286407,5157,1549790000.0
033780,18404,6.538084341288003,449.5,0.0,L,deep,L-deep,True,100.0,0.9688144968215966,153150.0,6.52954619653934,1.2873675631621841,0.8705786471067645,18405,25405634000.0
033790,9354,40.56795131845842,324.0,10.219724067450642,H,deep,H-deep,True,5.0,0.5826895024042358,4932.5,10.13684744044602,4.530361342741073,0.12219371391917896,9354,5258632000.0
033830,551,16.515276630883566,1798.0,8.196721311475308,L,deep,L-deep,True,1.0,0.9827665441176471,608.0,16.44736842105263,1.9655172413793103,0.6206896551724138,551,20188000.0
033920,2669,11.154489682097045,25.0,11.031439602868787,L,shallow,L-shallow,True,10.0,0.7305256192096805,9025.0,11.0803324099723,1.7988010490820532,0.5488947171225178,2669,704832000.0
034020,134931,9.420631182289213,2032.0,0.0,L,deep,L-deep,True,100.0,0.9995978607696269,106150.0,9.420631182289213,1.0133772076098153,0.9872082768229687,134931,625366585000.0
034120,874,18.045112781954888,85.0,6.011421701233033,L,shallow,L-shallow,True,10.0,0.8061797752808989,16620.0,6.016847172081829,3.9073226544622424,0.34210526315789475,874,144317000.0
034220,44165,8.745080891998251,2137.0,0.0,L,deep,L-deep,True,10.0,0.9966954318197384,11435.0,8.745080891998251,1.0597092654650846,0.952880173897292,44164,33340914000.0
034230,22140,5.819028222286878,95.0,5.788712011577379,L,shallow,L-shallow,True,10.0,0.8372911369415184,17275.0,5.788712011577424,1.8362240289069558,0.6190605239385727,22140,6874605000.0
034310,4677,7.145409074669525,78.0,7.0621468926557185,L,shallow,L-shallow,True,10.0,0.9227806507218272,14085.0,7.099751508697196,1.6449337323642583,0.6303976058144506,4678,710963000.0
034590,618,18.6046511627907,97.0,9.26784059314123,M,shallow,M-shallow,True,50.0,0.9202780049059689,26950.0,18.55287569573284,1.506472491909385,0.5679611650485437,618,48200000.0
034730,29536,15.094339622641508,187.0,0.0,L,deep,L-deep,True,500.0,0.9974251497005988,331250.0,15.094339622641508,1.0984594548840358,0.909768071779245,29535,76076211000.0
034810,1899,27.662517289073307,105.0,6.949270326614965,M,shallow,M-shallow,True,10.0,0.8384007500669702,7235.0,13.8217000691085,2.237493417588204,0.3280674038967878,1899,278497000.0
034830,11119,6.736274840013472,1316.0,6.598482349060575,L,deep,L-deep,True,1.0,0.8114358811809455,1514.5,6.602839220864972,2.077884701861678,0.5133555175825164,11119,2779170000.0
034940,860,22.22222222222222,64.5,16.36661698247055,M,shallow,M-shallow,True,1.0,0.6815913094539049,904.5,11.055831951354339,2.733720930232558,0.3302325581395349,860,56241000.0
034950,886,19.940179461615152,16.0,9.90099009900991,M,shallow,M-shallow,True,100.0,0.6820792647903504,100400.0,9.9601593625498,2.6580135440180586,0.2652370203160271,886,156455000.0
035000,810,22.831050228310502,237.5,5.707762557076723,M,deep,M-deep,True,10.0,0.8565781151170145,8775.0,11.396011396011396,2.2111111111111112,0.25555555555555554,810,77043000.0
035080,37863,14.275517487508923,100.0,10.706638115631772,L,shallow,L-shallow,True,10.0,0.774819922802349,13945.0,7.171029042667623,3.006470696986504,0.3792356654253493,37863,28715924000.0
035150,2724,14.892032762472077,11.0,7.457121551081025,L,shallow,L-shallow,True,10.0,0.5864460059171598,13445.0,7.437709185570844,2.6284875183553598,0.27422907488986786,2724,306736000.0
035200,662,43.69992716678805,214.0,21.929824561403024,H,deep,H-deep,True,5.0,0.7674329501915709,3420.0,14.619883040935672,2.797583081570997,0.20090634441087613,662,94885000.0
035250,21329,5.50812448361333,542.0,0.0,L,deep,L-deep,True,10.0,0.9519005467326217,18180.0,5.5005500550055,1.4605466735430634,0.8284964133339585,21329,7739752000.0
035290,1235,35.842293906810035,1110.0,8.952551477170445,H,deep,H-deep,True,1.0,0.8026697019867549,561.5,17.809439002671414,3.094736842105263,0.2493927125506073,1235,44469000.0
035420,74127,22.962112514351322,2786.0,0.0,M,deep,M-deep,True,500.0,0.9999657813152294,217750.0,22.962112514351322,1.0030083099503562,0.9969916900496438,74128,116168292000.0
035460,5813,20.02002002002002,331.0,19.102196752626142,M,deep,M-deep,True,5.0,0.9239319208058353,2567.5,19.474196689386563,1.7639366827253957,0.5190984170681349,5812,1133458000.0
035510,7910,11.737089201877934,67.0,5.89622641509413,L,shallow,L-shallow,True,10.0,0.8180232930184936,17135.0,5.836008170411438,2.9608091024020227,0.3854614412136536,7910,3443627000.0
035600,2628,19.286403085824496,171.0,4.844961240308976,M,deep,M-deep,True,10.0,0.8447958986264268,10370.0,9.643201542912248,2.1236681887366817,0.3649162861491629,2628,452460000.0
035610,949,39.39592908732764,100.0,19.69796454366346,H,shallow,H-shallow,True,5.0,0.8744663820704376,3800.0,13.157894736842104,2.9736564805057957,0.23498419388830347,949,94894000.0
035620,1939,41.928721174004195,4715.0,20.661157024792765,H,deep,H-deep,True,1.0,0.979182980944923,238.5,41.928721174004195,1.3104693140794224,0.7911294481691593,1939,153582000.0
035720,53449,19.860973187686195,5877.0,0.0,M,deep,M-deep,True,100.0,0.8087003288507283,50350.0,19.860973187686195,1.008307139649753,0.9918612483161203,53448,62968389000.0
035760,6469,15.63721657544957,80.0,7.800312012480326,L,shallow,L-shallow,True,100.0,0.9528611632270169,64200.0,15.57632398753894,1.6325552635646932,0.6130777554490647,6469,2802596000.0
035810,7311,16.488046166529266,1579.0,8.163265306122547,L,deep,L-deep,True,10.0,0.9922587779928117,6080.0,16.44736842105263,1.3208863356585967,0.7310901381479962,7311,2757478000.0
035900,16697,15.16300227445034,762.0,0.0,L,deep,L-deep,True,100.0,0.9983000941019337,66050.0,15.14004542013626,1.1176259208241002,0.8973468287716356,16697,13517613000.0
036000,719,48.661800486618006,133.0,32.07698476343168,H,deep,H-deep,True,5.0,0.7443422913719944,3100.0,16.129032258064516,3.8970792767732965,0.10987482614742698,719,118292000.0
036010,1773,25.906735751295336,135.0,12.861736334404128,M,shallow,M-shallow,True,10.0,0.7992142857142858,7775.0,12.861736334405146,2.7399887196841513,0.23519458544839256,1773,428321000.0
036030,1094,21.231422505307854,52.0,10.537480925799091,M,shallow,M-shallow,True,5.0,0.7561771561771562,4710.0,10.615711252653927,2.303473491773309,0.3336380255941499,1094,93033000.0
036090,10668,36.96857670979667,1620.0,18.570102135562205,H,deep,H-deep,True,1.0,0.8726039096602771,543.5,18.39926402943882,2.2915260592425946,0.35245594300712413,10668,4261330000.0
036120,2386,22.857142857142858,858.0,11.350737797957144,M,deep,M-deep,True,5.0,0.9912317768856962,2192.5,22.80501710376283,1.459958071278826,0.6821802935010483,2385,315522000.0
036170,50986,15.117157974300833,923.0,7.418397626113293,L,deep,L-deep,True,10.0,0.9128018573021589,6805.0,14.695077149155033,1.5443455066096576,0.698564311771859,50986,43595749000.0
036190,1548,28.490028490028493,125.0,14.255167498218313,M,shallow,M-shallow,True,50.0,0.7321603927986907,35125.0,14.234875444839858,2.397932816537468,0.3165374677002584,1548,812753000.0
036200,5773,20.387359836901123,158.0,10.10611419908991,M,deep,M-deep,True,10.0,0.857061603080154,9665.0,10.346611484738748,2.0013857613026156,0.47029274207517757,5773,1300386000.0
036220,1073,40.32258064516129,81.0,9.995002498750516,H,shallow,H-shallow,True,10.0,0.6991244675816375,10000.0,10.0,4.549860205032619,0.10624417520969245,1073,139624000.0
036420,3652,28.490028490028493,126.0,14.2095932674291,M,shallow,M-shallow,True,10.0,0.8347416539686937,6970.0,14.347202295552368,2.394578313253012,0.42606790799561883,3652,986994000.0
036460,20578,14.461315979754158,774.0,0.0,L,deep,L-deep,True,50.0,0.999006491743391,34575.0,14.461315979754158,1.0530177859850325,0.9474195743026533,20578,10877307000.0
036480,34232,29.925187032418954,103.0,14.077897700610631,M,shallow,M-shallow,True,10.0,0.7830598571402204,10085.0,9.915716410510658,3.6323507931407204,0.23195349244836552,34231,14959619000.0
036530,2025,34.542314335060446,38.0,8.718395815170421,H,shallow,H-shallow,True,100.0,0.8103190428713859,57650.0,17.346053772766695,1.911604938271605,0.4311111111111111,2025,641078000.0
036540,29234,14.398848092152628,2038.5,0.0,L,deep,L-deep,True,10.0,0.9960876640238202,6955.0,14.378145219266715,1.1224259423958405,0.9115755627009646,29234,14649629000.0
036560,1156,15.060240963855422,21.0,7.5216246709286505,L,shallow,L-shallow,True,10.0,0.7250987275120667,13285.0,7.527286413248024,3.301038062283737,0.4290657439446367,1156,117436000.0
036570,20031,21.90580503833516,90.0,0.0,M,shallow,M-shallow,True,500.0,0.9970585271220176,228500.0,21.88183807439825,1.1298487344615846,0.8753432180120813,20031,22895589000.0
036580,2658,30.67484662576687,616.0,7.877127972459874,M,deep,M-deep,True,5.0,0.8257504247687371,3222.5,15.515903801396432,1.7626034612490595,0.4597441685477803,2658,388003000.0
036620,7410,17.6522506619594,235.0,8.810572687225626,L,deep,L-deep,True,10.0,0.8881202290076335,5705.0,17.5284837861525,1.7531713900134953,0.5380566801619433,7410,1177058000.0
036630,753,74.6268656716418,55.0,12.586532410321372,H,shallow,H-shallow,True,10.0,0.7671026156941649,7960.0,12.56281407035176,6.268260292164674,0.07304116865869854,753,42256000.0
036640,1257,19.62708537782139,239.0,9.803921568627416,M,deep,M-deep,True,10.0,0.9797898140662894,5095.0,19.62708537782139,1.4200477326968974,0.6515513126491647,1257,256401000.0
036670,925,50.63291139240506,57.0,8.438818565401629,H,shallow,H-shallow,True,10.0,0.8075123830489819,5920.0,16.89189189189189,2.7857142857142856,0.17316017316017315,924,41180000.0
036710,2539,59.94005994005994,382.0,20.942408376962707,H,deep,H-deep,True,5.0,0.8545336269015212,2427.5,20.597322348094746,2.678613627412367,0.18314296967309965,2539,965004000.0
036800,1553,38.38771593090211,51.0,9.606147934677622,H,shallow,H-shallow,True,50.0,0.86865234375,26050.0,19.193857965451055,2.0463618802318093,0.3309723116548616,1553,152774000.0
036810,22897,12.070006035003018,133.0,5.991611743558778,L,shallow,L-shallow,True,50.0,0.9108897168074868,42275.0,11.827321111768185,1.857267645003494,0.5232791754018169,22896,23830534000.0
036830,9135,18.365472910927455,75.0,9.124087591241281,L,shallow,L-shallow,True,100.0,0.8847914124043049,54650.0,18.298261665141812,1.2773946360153257,0.7852216748768472,9135,4129945000.0
036890,19333,6.186204763377668,157.0,5.961251862891537,L,shallow,L-shallow,True,10.0,0.8405555266985248,16365.0,6.110601894286587,2.0461411131802194,0.5773329195116904,19332,8656461000.0
036930,46595,15.735641227380016,394.0,0.0,L,deep,L-deep,True,100.0,0.9939360917745538,63650.0,15.710919088766694,1.0778409700611653,0.9288979504238652,46595,58456601000.0
037030,3548,17.22652885443583,519.0,8.59106529209619,L,deep,L-deep,True,5.0,0.9316618911174785,2930.0,17.064846416382252,1.602762898223851,0.5751339159853397,3547,1224099000.0
037070,1397,48.84004884004884,285.0,12.269938650306678,H,deep,H-deep,True,10.0,0.8946069469835466,8140.0,12.285012285012284,3.7258410880458124,0.09234073013600573,1397,182155000.0
037230,868,5.588153115395362,202.0,0.0,L,deep,L-deep,True,1.0,0.5528372900984366,1794.5,5.572582892170521,2.6497695852534564,0.565668202764977,868,17450000.0
037270,7274,16.46090534979424,710.5,0.0,L,deep,L-deep,True,10.0,0.9876620225965204,6085.0,16.433853738701725,1.2284536082474227,0.8167697594501718,7275,1577481000.0
037330,775,28.81844380403458,282.0,7.207207207207134,M,deep,M-deep,True,1.0,0.8403973509933775,1387.5,7.207207207207207,5.166451612903225,0.1638709677419355,775,53251000.0
037350,9079,18.744142455482663,143.0,9.376465072667983,M,deep,M-deep,True,10.0,0.835559637112484,10615.0,9.420631182289213,2.0937431152236177,0.4271866049790703,9078,2267909000.0
037370,966,38.61003861003861,69.0,9.727626459143934,H,shallow,H-shallow,True,10.0,0.808179419525066,5180.0,19.305019305019304,2.251552795031056,0.3115942028985507,966,53713000.0
037400,555,21.09704641350211,571.0,5.252100840336116,M,deep,M-deep,True,1.0,0.9185675182481752,954.5,10.476689366160294,2.5513513513513515,0.08468468468468468,555,50391000.0
037440,3445,12.38390092879257,348.0,0.0,L,deep,L-deep,True,5.0,0.8421613282397884,4057.5,12.322858903265558,1.55355587808418,0.6388969521044993,3445,197076000.0
037460,5424,43.7636761487965,142.0,11.235955056180247,H,deep,H-deep,True,50.0,0.9864115234010815,22250.0,22.471910112359552,1.593029688364374,0.4993546007744791,5423,2520103000.0
037560,1952,44.05286343612335,495.0,11.013215859030367,H,deep,H-deep,True,5.0,0.9416299559471366,2262.5,22.099447513812155,1.8852459016393444,0.4011270491803279,1952,138954000.0
037710,1671,39.138943248532286,20.0,13.071895424836555,H,shallow,H-shallow,True,50.0,0.718636638452237,38200.0,13.089005235602095,2.925792938360263,0.17235188509874327,1671,257829000.0
037760,306,5.245213742460005,979.0,2.608922515001666,L,deep,L-deep,True,1.0,0.934819897084048,1906.5,5.245213742460005,1.65359477124183,0.8071895424836601,306,8273000.0
037950,2052,27.100271002710027,148.0,6.896551724138167,M,deep,M-deep,True,1.0,0.9741804288883411,730.0,13.698630136986301,2.113603120429059,0.4305216967333008,2051,159601000.0
038010,1121,33.05785123966942,85.0,8.326394671107629,H,shallow,H-shallow,True,10.0,0.9619981957600361,6010.0,16.638935108153078,1.649420160570919,0.4933095450490633,1121,115782000.0
038060,2178,27.100271002710027,319.0,20.60439560439553,M,deep,M-deep,True,1.0,0.7922951961011836,728.5,13.726835964310226,2.172635445362718,0.4793388429752066,2178,264532000.0
038070,1850,30.257186081694403,141.5,7.651109410864443,M,deep,M-deep,True,10.0,0.9131210540763107,6620.0,15.105740181268882,2.362162162162162,0.3318918918918919,1850,354259000.0
038110,2872,34.42340791738382,701.0,8.60585197934638,H,deep,H-deep,True,5.0,0.9175499028440205,2910.0,17.18213058419244,2.238509749303621,0.2956128133704735,2872,534659000.0
038290,1271,30.275507114744173,31.0,9.093664746893104,M,shallow,M-shallow,True,10.0,0.6691736863217007,16555.0,6.040471156750226,6.069236821400472,0.1054287962234461,1271,334114000.0
038390,2933,9.62000962000962,891.0,0.0,L,deep,L-deep,True,10.0,0.8666551664654132,10415.0,9.601536245799327,1.3269689737470167,0.7814524377770201,2933,627336000.0
038460,6214,21.36752136752137,261.0,10.526315789474161,M,deep,M-deep,True,5.0,0.8716832166693798,4682.5,10.678056593699946,2.3950756356614096,0.3635339555841648,6214,2562526000.0
038500,76076,5.901445854234288,416.0,2.8910089621281276,L,deep,L-deep,True,10.0,0.9473295741681517,17045.0,5.866823115283074,1.379033848176142,0.78053236937233,76075,91457763000.0
038530,3178,58.99705014749262,2383.0,14.81481481481528,H,deep,H-deep,True,1.0,0.9359847884645857,337.5,29.62962962962963,1.9937067337948395,0.3200125865324103,3178,454959000.0
038540,2899,22.753128555176335,252.0,11.36363636363713,M,deep,M-deep,True,5.0,0.9469775924960917,2207.5,22.650056625141563,1.4020013802622497,0.7156659765355418,2898,326403000.0
038620,2331,48.27031375703942,802.0,24.038461538461455,H,deep,H-deep,True,1.0,0.8814766839378239,613.0,16.31321370309951,2.7344487344487343,0.19133419133419133,2331,545480000.0
038680,1669,31.645569620253163,73.0,15.735641227380137,M,shallow,M-shallow,True,5.0,0.8621083054456952,3172.5,15.760441292356187,2.598562013181546,0.372079089275015,1669,152084000.0
038870,1363,50.63291139240506,168.0,17.035775127768325,H,deep,H-deep,True,5.0,0.8062662217278458,2925.0,17.094017094017094,2.739545121056493,0.2509170946441673,1363,198647000.0
038880,4801,70.17543859649123,9087.0,0.0,H,deep,H-deep,True,1.0,0.9710896960711638,143.5,69.68641114982579,1.1597583836700687,0.8500312434909394,4801,574382000.0
038950,559,61.34969325153374,5.0,30.557677616500634,H,shallow,H-shallow,True,5.0,0.7106818181818182,3187.5,15.686274509803921,4.545617173524151,0.1520572450805009,559,30329000.0
039010,3344,45.714285714285715,86.0,17.226530274443988,H,shallow,H-shallow,True,10.0,0.7380357413296986,8615.0,11.607661056297156,4.2727272727272725,0.145933014354067,3344,1252599000.0
039020,1623,31.201248049921997,226.0,7.849293563579884,M,deep,M-deep,True,5.0,0.834057746041602,3202.5,15.6128024980484,2.4269870609981514,0.34750462107208874,1623,177575000.0
039030,14399,12.43008079552517,35.0,6.218905472636926,L,shallow,L-shallow,True,500.0,0.9094750184852646,403750.0,12.38390092879257,1.357341297402417,0.7638560911237672,14398,24817958000.0
039130,5304,12.12856276531231,66.0,6.042296072508169,L,shallow,L-shallow,True,50.0,0.8369472182596291,41350.0,12.091898428053204,1.723793363499246,0.542420814479638,5304,1567041000.0
039200,30352,17.02127659574468,230.0,8.445945945946276,L,deep,L-deep,True,100.0,0.9917234298307122,58900.0,16.97792869269949,1.3877503953610966,0.691025303110174,30352,37028828000.0
039240,1196,40.4040404040404,322.5,10.141987829614951,H,deep,H-deep,True,5.0,0.9259533898305085,2467.5,20.26342451874367,1.979933110367893,0.3302675585284281,1196,127429000.0
039290,644,54.615029662433784,68.0,10.973937725838878,H,shallow,H-shallow,True,5.0,0.6015748031496063,4560.0,10.964912280701753,5.052795031055901,0.05124223602484472,644,50416000.0
039310,4311,42.30885463886371,120.0,21.237864077670032,H,deep,H-deep,True,1.0,0.6679497808835722,1626.5,6.148170919151552,8.204824866620275,0.1595917420552076,4311,945691000.0
039340,907,39.603960396039604,460.0,10.136847440445074,H,deep,H-deep,True,10.0,0.45781426953567383,5025.0,19.90049751243781,2.3098125689084896,0.2745314222712238,907,170151000.0
039420,1635,17.5284837861525,303.0,8.733624454149158,L,deep,L-deep,True,5.0,0.9143761581222977,2872.5,17.40644038294169,1.7937576499388004,0.5055079559363526,1634,178392000.0
039440,14266,15.760441292356187,123.0,7.757951900698723,L,shallow,L-shallow,True,50.0,0.984676022482237,32225.0,15.515903801396432,1.5372213654843685,0.5656105425487172,14266,7918325000.0
039490,21009,11.675423234092236,34.0,5.830903790087216,L,shallow,L-shallow,True,500.0,0.9497423606950269,429000.0,11.655011655011656,1.3191641279512567,0.7351961157654227,21008,29987273000.0
039560,12515,11.661807580174926,610.0,5.837711617047159,L,deep,L-deep,True,5.0,0.9273412489362565,4352.5,11.487650775416428,1.5872622662617868,0.6199456608598369,12514,5636560000.0
039570,1976,23.31002331002331,105.0,11.621150493899002,M,shallow,M-shallow,True,10.0,0.8391532361217703,8495.0,11.771630370806356,1.8031376518218623,0.44534412955465585,1976,323379000.0
039610,1553,49.382716049382715,100.0,12.476606363068798,H,shallow,H-shallow,True,10.0,0.8174047541517421,8060.0,12.40694789081886,3.587894397939472,0.1957501609787508,1553,325999000.0
039740,675,31.201248049921997,104.0,15.552099533437946,M,shallow,M-shallow,True,5.0,0.6856714178544636,3185.0,15.698587127158557,2.114074074074074,0.397037037037037,675,38661000.0
039830,6633,19.62708537782139,90.0,9.808729769494873,M,shallow,M-shallow,True,10.0,0.8286755771567437,10275.0,9.732360097323602,2.612241821197045,0.3616764661540781,6633,2318426000.0
039840,2260,12.547051442910915,38.0,6.291286568103072,L,shallow,L-shallow,True,10.0,0.7549382716049383,15930.0,6.277463904582549,2.5013274336283184,0.3831858407079646,2260,421981000.0
039860,7540,31.847133757961785,467.0,8.156606851549286,M,deep,M-deep,True,10.0,0.9475501038943629,6165.0,16.220600162206,1.7450928381962865,0.49496021220159153,7540,3779563000.0
039980,84756,23.781212841854934,3469.0,2.560163850486852,M,deep,M-deep,True,5.0,0.6205297757613188,2022.5,24.72187886279357,0.9062167423750811,0.580189959294437,84755,97406012000.0
040160,3675,29.865604778496767,80.0,15.120967741935054,M,shallow,M-shallow,True,10.0,0.656348553407377,10040.0,9.9601593625498,3.475646258503401,0.2770068027210884,3675,1277419000.0
040300,1721,30.864197530864196,286.0,7.692307692307443,M,deep,M-deep,True,5.0,0.8352255971689767,3252.5,15.372790161414297,2.937245787332946,0.2085996513654852,1721,245376000.0
040350,3749,49.05968928863451,298.0,31.67062549485289,H,deep,H-deep,True,1.0,0.7419050188882893,643.5,15.54001554001554,4.42411309682582,0.15897572686049613,3749,550437000.0
040420,1151,17.28608470181504,24.0,8.628127696290733,L,shallow,L-shallow,True,10.0,0.9659340659340659,5795.0,17.25625539257981,1.417897480451781,0.6741963509991312,1151,71530000.0
040610,4046,48.30917874396135,494.0,12.23990208078285,H,deep,H-deep,True,5.0,0.8970515207945375,2047.5,24.42002442002442,1.7690064260998517,0.40929312901631243,4046,484187000.0
040910,2065,36.29764065335753,92.0,18.018018018017834,H,shallow,H-shallow,True,10.0,0.7678750627195183,5515.0,18.13236627379873,2.837772397094431,0.3336561743341404,2065,470585000.0
041020,95157,19.029495718363464,1372.0,9.14076782449813,M,deep,M-deep,True,10.0,0.8990127033060487,5275.0,18.95734597156398,1.18133715859054,0.7511060668158938,95157,142694090000.0
041190,11234,14.847809948032664,657.5,0.0,L,deep,L-deep,True,10.0,0.9861455003826588,6755.0,14.803849000740191,1.1859699100863528,0.8566723048161666,11233,3810827000.0
041440,3110,24.52484061109106,246.0,6.131207847945852,M,deep,M-deep,True,10.0,0.8407828076483086,8220.0,12.165450121654501,2.789710610932476,0.2681672025723473,3110,1009147000.0
041460,1599,26.246719160104988,204.0,6.565988181221893,M,deep,M-deep,True,5.0,0.9072401774397972,3815.0,13.106159895150721,2.448405253283302,0.29018136335209505,1599,286880000.0
041510,10667,10.065425264217414,44.0,5.012531328321135,L,shallow,L-shallow,True,100.0,0.8677828825841898,99750.0,10.025062656641603,1.5763569888440987,0.6778850660916846,10667,4292877000.0
041520,843,64.80881399870383,38.0,25.77319587628857,H,shallow,H-shallow,True,10.0,0.7046959662853702,7665.0,13.04631441617743,5.65083135391924,0.12826603325415678,842,309455000.0
041650,641,19.398642095053347,183.0,19.175455417066445,M,deep,M-deep,True,5.0,0.7636363636363637,2595.0,19.26782273603083,1.6037441497659906,0.5678627145085804,641,43264000.0
041830,3841,17.10863986313088,64.0,8.474576271186862,L,shallow,L-shallow,True,50.0,0.8009168303863785,29875.0,16.736401673640167,1.72533194480604,0.507940640458214,3841,1044690000.0
041910,109993,11.280315848843768,612.0,10.209290454312736,L,deep,L-deep,True,10.0,0.9625036348457419,9185.0,10.887316276537835,1.4883492585891829,0.6948624003345667,109993,235879770000.0
041920,10100,24.1254523522316,235.0,11.947431302270495,M,deep,M-deep,True,50.0,0.9147336983573917,20925.0,23.894862604540023,1.490990099009901,0.6069306930693069,10100,6692954000.0
041930,1412,31.645569620253163,70.0,7.968127490040056,M,shallow,M-shallow,True,10.0,0.944795807734008,6275.0,15.936254980079681,2.0361189801699715,0.4709631728045326,1412,125955000.0
041960,4419,24.183796856106408,205.0,12.062726176116367,M,deep,M-deep,True,10.0,0.8681475559616263,8295.0,12.055455093429776,2.398506449422946,0.2663498529078977,4419,1590851000.0
042000,7311,17.28608470181504,186.0,8.576329331047017,L,deep,L-deep,True,50.0,0.9282109774643993,29050.0,17.21170395869191,1.5806319244973328,0.6129120503351114,7311,1960939000.0
042040,2063,60.42296072507553,4089.0,29.498525073746727,H,deep,H-deep,True,1.0,0.9689406883085184,166.5,60.06006006006006,1.253514299563742,0.7619970916141542,2063,201147000.0
042110,2448,15.026296018031555,99.5,7.541478129713397,L,shallow,L-shallow,True,1.0,0.8599133484629667,1332.0,7.5075075075075075,2.4497549019607843,0.24918300653594772,2448,310625000.0
042370,10307,18.083182640144663,215.0,8.948545861297008,L,deep,L-deep,True,10.0,0.8838233136036785,10915.0,9.161704076958314,2.1642573008634907,0.43611138061511595,10307,5977995000.0
042420,1651,39.8406374501992,25.0,19.82160555004997,H,shallow,H-shallow,True,50.0,0.7363149847094801,25175.0,19.860973187686195,2.2810417928528164,0.3040581465778316,1651,234516000.0
042500,2370,26.31578947368421,533.5,6.5789473684207955,M,deep,M-deep,True,5.0,0.9806011511404817,3797.5,13.166556945358789,1.971729957805907,0.2708860759493671,2370,171550000.0
042510,1333,43.47826086956522,159.0,10.881392818280489,H,deep,H-deep,True,10.0,0.80765595463138,9195.0,10.87547580206634,4.126781695423856,0.16654163540885222,1333,312954000.0
042520,21228,35.481963335304556,98.0,12.391573729864103,H,shallow,H-shallow,True,50.0,0.8617057806616619,40300.0,12.40694789081886,2.641023225137796,0.2401187167286946,21227,21765216000.0
042600,2153,17.18213058419244,14.0,8.624407072014284,L,shallow,L-shallow,True,10.0,0.7415433403805497,11605.0,8.61697544161999,2.6168137482582443,0.43427775197398977,2153,167976000.0
042660,77547,7.567158531971245,437.0,0.0,L,deep,L-deep,True,100.0,0.991194099114998,132150.0,7.567158531971245,1.0402728702963402,0.9664973048255229,77546,163021513000.0
042700,87986,16.9061707523246,1949.0,0.0,L,deep,L-deep,True,500.0,0.9995131746215186,295750.0,16.9061707523246,1.0063419180324142,0.9936921783010934,87986,261004674000.0
042940,3440,34.70213996529786,92.0,11.872960381175135,H,shallow,H-shallow,True,10.0,0.7072696596244131,8605.0,11.621150493898895,3.4315207909275953,0.26054085489968015,3439,850844000.0
043100,3201,41.06776180698152,254.0,20.31488065007636,H,deep,H-deep,True,1.0,0.6934936908517351,985.5,10.147133434804667,4.799750078100594,0.1796313651983755,3201,476494000.0
043150,3116,21.71552660152009,186.0,10.71811361200492,M,deep,M-deep,True,50.0,0.9269411955815464,23275.0,21.482277121374864,1.5542362002567394,0.5773427471116817,3116,722828000.0
043200,3691,33.53828954723309,572.0,11.191941801902416,H,deep,H-deep,True,1.0,0.8093860604410563,891.5,11.217049915872126,3.2972094283392033,0.28257924681658086,3691,400425000.0
